bike_id,start_time,stop_time,start_station,start_lat,start_long,end_station,end_lat,end_long,type,birth_year,gender
26301,2018-03-20 11:50:33,2018-03-20 11:57:11,3203,40.727595966,-74.044247311,3639,40.7192517,-74.034234,Subscriber,1966.0,Male
26301,2018-03-20 22:05:34,2018-03-20 22:12:24,3639,40.7192517,-74.034234,3202,40.7272235,-74.0337589,Subscriber,1976.0,Male
26301,2018-03-20 22:14:29,2018-03-20 22:18:22,3202,40.7272235,-74.0337589,3639,40.7192517,-74.034234,Subscriber,1990.0,Male
26301,2018-03-21 01:15:12,2018-03-21 02:02:31,3639,40.7192517,-74.034234,3199,40.7287448,-74.0321082,Subscriber,1971.0,Male
26301,2018-03-23 01:18:03,2018-03-23 01:25:10,3199,40.7287448,-74.0321082,3272,40.72333158646436,-74.04595255851744,Customer,1969.0,Unknown
26301,2018-03-23 01:57:08,2018-03-23 02:00:02,3272,40.72333158646436,-74.04595255851744,3269,40.72601172964625,-74.05038893222809,Subscriber,1989.0,Female
26301,2018-03-23 12:08:14,2018-03-23 12:12:29,3269,40.72601172964625,-74.05038893222809,3186,40.71958611647166,-74.04311746358871,Subscriber,1983.0,Male
26301,2018-03-23 20:56:05,2018-03-23 21:01:16,3186,40.71958611647166,-74.04311746358871,3205,40.71653978099194,-74.0496379137039,Subscriber,1966.0,Male
26301,2018-03-25 12:12:14,2018-03-25 12:20:17,3205,40.71653978099194,-74.0496379137039,3211,40.72152515,-74.046304543,Subscriber,1988.0,Male
26301,2018-03-26 00:43:30,2018-03-26 00:45:41,3211,40.72152515,-74.046304543,3205,40.71653978099194,-74.0496379137039,Subscriber,1988.0,Male
26301,2018-03-26 12:39:19,2018-03-26 12:43:34,3205,40.71653978099194,-74.0496379137039,3186,40.71958611647166,-74.04311746358871,Subscriber,1976.0,Male
26301,2018-03-26 16:42:10,2018-03-26 17:08:47,3269,40.72601172964625,-74.05038893222809,3216,40.6970299,-74.0969366,Subscriber,1977.0,Male
26301,2018-04-13 13:29:19,2018-04-13 13:37:16,3272,40.72333158646436,-74.04595255851744,3214,40.7127742,-74.0364857,Subscriber,1986.0,Female
26301,2018-04-13 18:05:26,2018-04-13 18:16:00,3214,40.7127742,-74.0364857,3209,40.7241765,-74.0506564,Subscriber,1980.0,Female
26301,2018-04-13 23:57:59,2018-04-14 00:11:26,3209,40.7241765,-74.0506564,3209,40.7241765,-74.0506564,Subscriber,1990.0,Female
26301,2018-04-14 02:11:45,2018-04-14 03:01:52,3209,40.7241765,-74.0506564,3213,40.71848892,-74.047726625,Subscriber,1994.0,Male
26301,2018-04-14 13:40:59,2018-04-14 13:48:45,3213,40.71848892,-74.047726625,3183,40.7162469,-74.0334588,Subscriber,1959.0,Female
26301,2018-04-14 18:24:43,2018-04-14 18:36:23,3183,40.7162469,-74.0334588,3203,40.727595966,-74.044247311,Subscriber,1986.0,Male
26301,2018-04-14 19:39:11,2018-04-14 19:50:59,3203,40.727595966,-74.044247311,3184,40.7141454,-74.0335519,Subscriber,1977.0,Male
26301,2018-04-14 19:56:00,2018-04-14 19:57:43,3184,40.7141454,-74.0335519,3183,40.7162469,-74.0334588,Subscriber,1989.0,Male
26301,2018-04-14 20:14:08,2018-04-14 20:42:19,3183,40.7162469,-74.0334588,3220,40.734961020009514,-74.0595030784607,Subscriber,1982.0,Male
26301,2018-04-19 00:39:00,2018-04-19 00:45:11,3220,40.734961020009514,-74.0595030784607,3207,40.7376037,-74.0524783,Subscriber,1979.0,Male
26301,2018-04-19 16:05:15,2018-04-19 16:10:39,3207,40.7376037,-74.0524783,3195,40.73074262530658,-74.06378388404846,Subscriber,1960.0,Male
26301,2018-04-19 23:47:27,2018-04-19 23:50:32,3195,40.73074262530658,-74.06378388404846,3194,40.7253399253558,-74.06762212514877,Subscriber,1972.0,Male
26301,2018-04-20 19:13:13,2018-04-20 19:16:36,3194,40.7253399253558,-74.06762212514877,3195,40.73074262530658,-74.06378388404846,Subscriber,1992.0,Male
26301,2018-04-20 23:59:32,2018-04-21 00:05:58,3195,40.73074262530658,-74.06378388404846,3280,40.71928220070702,-74.07126188278198,Subscriber,1985.0,Female
26301,2018-04-21 21:20:45,2018-04-21 21:29:37,3280,40.71928220070702,-74.07126188278198,3195,40.73074262530658,-74.06378388404846,Subscriber,1964.0,Male
26301,2018-04-22 00:41:17,2018-04-22 00:47:32,3195,40.73074262530658,-74.06378388404846,3280,40.71928220070702,-74.07126188278198,Subscriber,1988.0,Male
26301,2018-04-22 13:33:58,2018-04-22 13:37:21,3280,40.71928220070702,-74.07126188278198,3194,40.7253399253558,-74.06762212514877,Subscriber,1988.0,Male
26301,2018-04-22 13:42:45,2018-04-22 13:48:46,3194,40.7253399253558,-74.06762212514877,3185,40.7177325,-74.043845,Subscriber,1988.0,Male
26301,2018-04-22 17:07:24,2018-04-22 17:17:39,3185,40.7177325,-74.043845,3276,40.71458403535893,-74.04281705617905,Customer,1987.0,Female
26301,2018-04-22 18:36:17,2018-04-22 19:54:06,3276,40.71458403535893,-74.04281705617905,3186,40.71958611647166,-74.04311746358871,Subscriber,1986.0,Female
26301,2018-04-22 20:28:54,2018-04-22 20:52:59,3186,40.71958611647166,-74.04311746358871,3184,40.7141454,-74.0335519,Customer,1969.0,Unknown
26301,2018-04-23 15:48:32,2018-04-23 16:11:25,3184,40.7141454,-74.0335519,3184,40.7141454,-74.0335519,Subscriber,1981.0,Male
26301,2018-04-23 17:43:41,2018-04-23 18:00:10,3184,40.7141454,-74.0335519,3183,40.7162469,-74.0334588,Subscriber,1973.0,Male
26301,2018-04-23 21:37:46,2018-04-23 21:42:03,3183,40.7162469,-74.0334588,3275,40.71835519823214,-74.03891444206238,Subscriber,1986.0,Male
26301,2018-04-24 00:20:01,2018-04-24 00:22:43,3275,40.71835519823214,-74.03891444206238,3681,40.71517767732029,-74.03768330812454,Subscriber,1985.0,Female
26301,2018-04-24 03:07:17,2018-04-24 03:11:28,3183,40.7162469,-74.0334588,3276,40.71458403535893,-74.04281705617905,Subscriber,1994.0,Male
26301,2018-04-24 10:09:19,2018-04-24 10:12:06,3276,40.71458403535893,-74.04281705617905,3186,40.71958611647166,-74.04311746358871,Subscriber,1980.0,Male
26301,2018-04-24 12:08:54,2018-04-24 12:14:53,3203,40.727595966,-74.044247311,3186,40.71958611647166,-74.04311746358871,Subscriber,1978.0,Female
26301,2018-04-24 15:09:48,2018-04-24 15:14:21,3278,40.72568548362901,-74.04879033565521,3186,40.71958611647166,-74.04311746358871,Subscriber,1982.0,Female
26301,2018-04-24 22:58:52,2018-04-24 23:03:00,3186,40.71958611647166,-74.04311746358871,3279,40.721630142638354,-74.04996782541275,Subscriber,1986.0,Male
26301,2018-04-25 11:11:13,2018-04-25 11:14:09,3279,40.721630142638354,-74.04996782541275,3186,40.71958611647166,-74.04311746358871,Subscriber,1977.0,Female
26301,2018-04-25 23:43:05,2018-04-25 23:52:33,3275,40.71835519823214,-74.03891444206238,3199,40.7287448,-74.0321082,Subscriber,1986.0,Male
26301,2018-04-26 12:19:25,2018-04-26 12:21:16,3199,40.7287448,-74.0321082,3202,40.7272235,-74.0337589,Subscriber,1980.0,Female
26301,2018-04-26 15:07:25,2018-04-26 15:09:31,3202,40.7272235,-74.0337589,3199,40.7287448,-74.0321082,Subscriber,1986.0,Male
26301,2018-04-26 17:53:35,2018-04-26 17:55:17,3199,40.7287448,-74.0321082,3202,40.7272235,-74.0337589,Subscriber,1980.0,Female
26301,2018-04-26 21:25:09,2018-04-26 21:57:00,3202,40.7272235,-74.0337589,3183,40.7162469,-74.0334588,Subscriber,1984.0,Female
26301,2018-04-26 22:11:40,2018-04-26 22:17:06,3183,40.7162469,-74.0334588,3276,40.71458403535893,-74.04281705617905,Subscriber,1988.0,Male
26301,2018-04-27 13:21:51,2018-04-27 13:31:42,3276,40.71458403535893,-74.04281705617905,3638,40.7242941,-74.0354826,Subscriber,1982.0,Male
26301,2018-05-08 02:21:06,2018-05-08 02:29:36,3195,40.73074262530658,-74.06378388404846,3280,40.71928220070702,-74.07126188278198,Subscriber,1953.0,Female
26301,2018-05-08 14:13:56,2018-05-08 14:21:56,3280,40.71928220070702,-74.07126188278198,3195,40.73074262530658,-74.06378388404846,Subscriber,1953.0,Female
26301,2018-05-08 21:56:41,2018-05-08 22:04:54,3195,40.73074262530658,-74.06378388404846,3193,40.7246050998869,-74.07840594649315,Subscriber,1984.0,Male
26301,2018-05-10 10:31:19,2018-05-10 10:39:19,3193,40.7246050998869,-74.07840594649315,3195,40.73074262530658,-74.06378388404846,Subscriber,1984.0,Male
26301,2018-05-10 22:03:14,2018-05-10 22:12:28,3195,40.73074262530658,-74.06378388404846,3210,40.742677141,-74.051788633,Subscriber,1984.0,Male
26301,2018-05-11 14:57:29,2018-05-11 15:02:12,3210,40.742677141,-74.051788633,3640,40.73367,-74.0625,Subscriber,1978.0,Male
26301,2018-05-11 21:58:45,2018-05-11 22:05:09,3640,40.73367,-74.0625,3212,40.734785818,-74.050443636,Subscriber,1986.0,Female
26301,2018-05-12 22:02:32,2018-05-12 22:19:51,3212,40.734785818,-74.050443636,3187,40.7211236,-74.03805095,Customer,1996.0,Male
26301,2018-05-17 11:30:52,2018-05-17 11:36:26,3187,40.7211236,-74.03805095,3199,40.7287448,-74.0321082,Subscriber,1992.0,Female
26301,2018-05-18 02:32:56,2018-05-18 03:21:50,3199,40.7287448,-74.0321082,3199,40.7287448,-74.0321082,Customer,1986.0,Male
26301,2018-05-18 21:43:35,2018-05-18 22:10:56,3199,40.7287448,-74.0321082,3199,40.7287448,-74.0321082,Subscriber,1977.0,Female
26301,2018-05-20 15:10:31,2018-05-20 15:16:04,3199,40.7287448,-74.0321082,3638,40.7242941,-74.0354826,Subscriber,1994.0,Female
26301,2018-05-20 15:39:14,2018-05-20 15:42:57,3638,40.7242941,-74.0354826,3638,40.7242941,-74.0354826,Subscriber,1989.0,Female
26301,2018-05-20 15:51:39,2018-05-20 15:53:44,3638,40.7242941,-74.0354826,3202,40.7272235,-74.0337589,Subscriber,1989.0,Female
26301,2018-05-20 16:02:04,2018-05-20 16:08:26,3202,40.7272235,-74.0337589,3639,40.7192517,-74.034234,Subscriber,1949.0,Male
26301,2018-05-20 17:41:58,2018-05-20 17:53:43,3639,40.7192517,-74.034234,3209,40.7241765,-74.0506564,Customer,1992.0,Male
26301,2018-05-21 00:05:31,2018-05-21 00:13:57,3209,40.7241765,-74.0506564,3186,40.71958611647166,-74.04311746358871,Subscriber,1989.0,Male
26301,2018-05-21 00:25:21,2018-05-21 00:28:14,3186,40.71958611647166,-74.04311746358871,3213,40.71848892,-74.047726625,Subscriber,1962.0,Male
26301,2018-05-21 10:39:53,2018-05-21 10:41:57,3213,40.71848892,-74.047726625,3186,40.71958611647166,-74.04311746358871,Subscriber,1970.0,Male
26301,2018-05-23 12:53:31,2018-05-23 12:58:57,3276,40.71458403535893,-74.04281705617905,3183,40.7162469,-74.0334588,Subscriber,1987.0,Male
26301,2018-05-23 21:38:44,2018-05-23 21:44:49,3186,40.71958611647166,-74.04311746358871,3269,40.72601172964625,-74.05038893222809,Subscriber,1977.0,Male
26301,2018-05-24 11:52:22,2018-05-24 11:57:16,3269,40.72601172964625,-74.05038893222809,3273,40.721650724879986,-74.04288411140442,Subscriber,1987.0,Male
26301,2018-05-24 12:26:33,2018-05-24 12:31:20,3273,40.721650724879986,-74.04288411140442,3183,40.7162469,-74.0334588,Subscriber,1980.0,Male
26301,2018-05-25 13:16:08,2018-05-25 13:26:24,3213,40.71848892,-74.047726625,3183,40.7162469,-74.0334588,Subscriber,1964.0,Male
26301,2018-05-25 17:07:01,2018-05-25 17:12:04,3213,40.71848892,-74.047726625,3184,40.7141454,-74.0335519,Subscriber,1995.0,Male
26301,2018-05-25 18:11:15,2018-05-25 18:15:48,3184,40.7141454,-74.0335519,3267,40.7124188237569,-74.03852552175522,Subscriber,1969.0,Unknown
26301,2018-05-25 18:26:27,2018-05-25 18:30:11,3267,40.7124188237569,-74.03852552175522,3183,40.7162469,-74.0334588,Subscriber,1990.0,Male
26301,2018-05-25 19:23:39,2018-05-25 19:27:36,3183,40.7162469,-74.0334588,3267,40.7124188237569,-74.03852552175522,Subscriber,1994.0,Male
26301,2018-05-26 14:34:38,2018-05-26 14:36:52,3267,40.7124188237569,-74.03852552175522,3184,40.7141454,-74.0335519,Subscriber,1990.0,Male
26301,2018-05-26 16:06:09,2018-05-26 16:53:21,3184,40.7141454,-74.0335519,3184,40.7141454,-74.0335519,Subscriber,1978.0,Male
26301,2018-05-26 22:03:25,2018-05-26 22:59:46,3184,40.7141454,-74.0335519,3192,40.7112423,-74.0557013,Subscriber,1978.0,Male
26301,2018-05-26 23:02:23,2018-05-26 23:15:19,3192,40.7112423,-74.0557013,3184,40.7141454,-74.0335519,Subscriber,1978.0,Male
26301,2018-05-28 18:14:29,2018-05-28 18:46:08,3184,40.7141454,-74.0335519,3183,40.7162469,-74.0334588,Customer,1969.0,Unknown
26301,2018-05-28 19:28:06,2018-05-28 19:40:26,3183,40.7162469,-74.0334588,3638,40.7242941,-74.0354826,Subscriber,1991.0,Female
26301,2018-05-29 19:35:23,2018-05-29 19:58:56,3206,40.7311689,-74.0575736,3199,40.7287448,-74.0321082,Subscriber,1974.0,Female
26301,2018-05-30 00:56:45,2018-05-30 01:04:45,3199,40.7287448,-74.0321082,3203,40.727595966,-74.044247311,Subscriber,1992.0,Female
26301,2018-05-30 12:00:57,2018-05-30 12:05:42,3203,40.727595966,-74.044247311,3186,40.71958611647166,-74.04311746358871,Subscriber,1976.0,Female
26301,2018-05-30 13:25:45,2018-05-30 13:32:07,3270,40.72528910781132,-74.04557168483734,3202,40.7272235,-74.0337589,Subscriber,1990.0,Male
26301,2018-05-30 17:49:21,2018-05-30 17:54:34,3202,40.7272235,-74.0337589,3639,40.7192517,-74.034234,Subscriber,1980.0,Male
26301,2018-05-31 11:58:54,2018-05-31 12:00:21,3639,40.7192517,-74.034234,3183,40.7162469,-74.0334588,Subscriber,1989.0,Male
26301,2018-05-31 23:49:55,2018-05-31 23:57:16,3269,40.72601172964625,-74.05038893222809,3205,40.71653978099194,-74.0496379137039,Subscriber,1980.0,Female
26301,2018-06-04 14:23:44,2018-06-04 14:29:10,3677,40.72755146730012,-74.07106071710587,3195,40.73074262530658,-74.06378388404846,Subscriber,1985.0,Male
26301,2018-06-04 22:47:50,2018-06-04 22:55:11,3195,40.73074262530658,-74.06378388404846,3280,40.71928220070702,-74.07126188278198,Subscriber,1978.0,Female
26301,2018-06-05 11:41:53,2018-06-05 11:49:48,3280,40.71928220070702,-74.07126188278198,3195,40.73074262530658,-74.06378388404846,Subscriber,1983.0,Male
26301,2018-06-05 23:26:19,2018-06-05 23:34:02,3195,40.73074262530658,-74.06378388404846,3194,40.7253399253558,-74.06762212514877,Customer,1969.0,Unknown
26301,2018-06-06 03:36:00,2018-06-06 03:38:14,3194,40.7253399253558,-74.06762212514877,3679,40.722103786686034,-74.07145500183105,Subscriber,1993.0,Male
26301,2018-06-06 12:46:54,2018-06-06 12:54:13,3679,40.722103786686034,-74.07145500183105,3195,40.73074262530658,-74.06378388404846,Subscriber,1992.0,Male
26301,2018-06-06 23:11:01,2018-06-06 23:19:06,3195,40.73074262530658,-74.06378388404846,3210,40.742677141,-74.051788633,Subscriber,1987.0,Male
26301,2018-06-07 12:27:48,2018-06-07 12:30:16,3210,40.742677141,-74.051788633,3210,40.742677141,-74.051788633,Customer,1990.0,Male
26301,2018-06-07 12:47:03,2018-06-07 12:54:32,3210,40.742677141,-74.051788633,3640,40.73367,-74.0625,Subscriber,1985.0,Male
26301,2018-06-07 16:43:20,2018-06-07 16:54:10,3640,40.73367,-74.0625,3206,40.7311689,-74.0575736,Subscriber,1969.0,Unknown
26301,2018-06-07 18:13:26,2018-06-07 18:24:39,3206,40.7311689,-74.0575736,3210,40.742677141,-74.051788633,Subscriber,1987.0,Male
26301,2018-06-08 14:04:27,2018-06-08 14:25:41,3210,40.742677141,-74.051788633,3211,40.72152515,-74.046304543,Customer,1969.0,Unknown
26301,2018-06-09 01:17:19,2018-06-09 01:25:53,3211,40.72152515,-74.046304543,3202,40.7272235,-74.0337589,Subscriber,1993.0,Female
26301,2018-06-09 02:06:55,2018-06-09 02:13:32,3202,40.7272235,-74.0337589,3203,40.727595966,-74.044247311,Subscriber,1981.0,Female
26301,2018-06-09 02:30:54,2018-06-09 02:37:42,3203,40.727595966,-74.044247311,3209,40.7241765,-74.0506564,Subscriber,1993.0,Female
26301,2018-06-09 17:06:03,2018-06-09 17:10:54,3209,40.7241765,-74.0506564,3186,40.71958611647166,-74.04311746358871,Subscriber,1996.0,Male
26301,2018-06-09 17:16:52,2018-06-09 17:20:49,3186,40.71958611647166,-74.04311746358871,3276,40.71458403535893,-74.04281705617905,Subscriber,1985.0,Female
26301,2018-06-09 21:49:44,2018-06-09 21:58:00,3276,40.71458403535893,-74.04281705617905,3203,40.727595966,-74.044247311,Customer,1969.0,Unknown
26301,2018-06-10 19:34:16,2018-06-10 19:49:12,3203,40.727595966,-74.044247311,3201,40.737711,-74.066921,Subscriber,1986.0,Male
26301,2018-06-14 01:21:43,2018-06-14 01:27:44,3206,40.7311689,-74.0575736,3225,40.7236589,-74.0641943,Subscriber,1995.0,Male
26301,2018-06-14 09:28:39,2018-06-14 09:37:44,3225,40.7236589,-74.0641943,3183,40.7162469,-74.0334588,Subscriber,1995.0,Male
26301,2018-06-15 00:13:16,2018-06-15 00:26:33,3183,40.7162469,-74.0334588,3203,40.727595966,-74.044247311,Subscriber,1956.0,Male
26301,2018-06-15 12:26:37,2018-06-15 12:30:17,3203,40.727595966,-74.044247311,3186,40.71958611647166,-74.04311746358871,Subscriber,1984.0,Male
26301,2018-06-16 00:37:46,2018-06-16 00:43:24,3186,40.71958611647166,-74.04311746358871,3270,40.72528910781132,-74.04557168483734,Subscriber,1960.0,Male
26301,2018-06-16 13:43:52,2018-06-16 13:47:53,3270,40.72528910781132,-74.04557168483734,3186,40.71958611647166,-74.04311746358871,Subscriber,1961.0,Female
26301,2018-06-16 17:42:55,2018-06-16 17:56:53,3186,40.71958611647166,-74.04311746358871,3270,40.72528910781132,-74.04557168483734,Subscriber,1981.0,Male
26301,2018-06-16 22:30:02,2018-06-16 22:47:37,3270,40.72528910781132,-74.04557168483734,3198,40.748715945380226,-74.04044330120087,Customer,1969.0,Unknown
26301,2018-06-16 23:16:33,2018-06-16 23:39:00,3198,40.748715945380226,-74.04044330120087,3202,40.7272235,-74.0337589,Subscriber,1991.0,Female
26301,2018-06-16 23:40:09,2018-06-16 23:58:36,3202,40.7272235,-74.0337589,3220,40.734961020009514,-74.0595030784607,Customer,1989.0,Male
26301,2018-06-17 00:47:09,2018-06-17 01:06:44,3220,40.734961020009514,-74.0595030784607,3198,40.748715945380226,-74.04044330120087,Subscriber,1991.0,Male
26301,2018-06-17 20:22:57,2018-06-17 20:25:51,3198,40.748715945380226,-74.04044330120087,3196,40.7443187,-74.0439909,Subscriber,1969.0,Unknown
26301,2018-06-18 11:40:26,2018-06-18 11:43:01,3196,40.7443187,-74.0439909,3198,40.748715945380226,-74.04044330120087,Subscriber,1989.0,Male
26301,2018-06-18 11:54:44,2018-06-18 12:03:08,3198,40.748715945380226,-74.04044330120087,3281,40.74590996631558,-74.0572714805603,Subscriber,1956.0,Male
26301,2018-06-18 12:06:00,2018-06-18 12:27:12,3281,40.74590996631558,-74.0572714805603,3183,40.7162469,-74.0334588,Subscriber,1976.0,Male
26301,2018-06-18 15:28:26,2018-06-18 15:35:36,3267,40.7124188237569,-74.03852552175522,3213,40.71848892,-74.047726625,Subscriber,1967.0,Female
26301,2018-06-18 15:38:14,2018-06-18 15:40:25,3213,40.71848892,-74.047726625,3186,40.71958611647166,-74.04311746358871,Subscriber,1977.0,Male
26301,2018-06-18 21:23:26,2018-06-18 21:29:53,3186,40.71958611647166,-74.04311746358871,3209,40.7241765,-74.0506564,Subscriber,1981.0,Female
26301,2018-06-19 11:18:32,2018-06-19 11:22:28,3209,40.7241765,-74.0506564,3186,40.71958611647166,-74.04311746358871,Subscriber,1989.0,Female
